id,shape,price,carat,cut,color,clarity,report,type
10052724,8,950,0.5,4,3,2,1,2
9922846,10,950,0.3,4,7,4,1,2
10029944,10,950,0.3,5,5,3,1,2
10021133,10,950,0.3,4,6,6,1,2
10087567,10,950,0.34,5,7,2,1,2
10090934,10,950,0.3,5,7,3,1,2
10091149,10,950,0.3,5,6,6,1,2
10091940,10,950,0.3,3,7,5,1,2
10091945,6,950,0.4,4,3,3,1,2
10065090,10,950,0.3,5,6,6,1,2
9701414,10,950,0.31,5,7,3,1,2
9715965,10,950,0.3,5,6,5,1,2
9662412,10,950,0.34,5,5,3,1,2
9878584,8,950,0.47,4,5,3,1,2
9828507,8,950,0.45,4,6,3,1,2
9977598,5,950,0.47,3,1,2,1,2
9975579,7,950,0.42,3,5,3,1,2
9911566,6,950,0.41,4,7,3,1,2
9840710,10,950,0.33,4,7,5,1,2
10041354,10,950,0.4,3,2,7,1,2
9978194,10,950,0.41,5,1,5,1,2
9977847,10,950,0.37,5,5,2,1,2
10014995,10,950,0.31,3,6,6,1,2
10014651,10,950,0.3,5,4,7,1,2
9805545,10,950,0.3,5,6,5,1,2
9513174,10,950,0.31,4,6,6,1,2
9676094,10,950,0.31,5,7,4,1,2
9798015,10,950,0.3,5,6,5,1,2
9805931,10,950,0.3,5,6,5,1,2
9752800,7,950,0.47,2,6,1,1,2
9682556,10,950,0.3,3,6,5,1,2
10039925,10,950,0.34,5,5,4,1,2
9935834,7,950,0.5,4,6,1,1,2
10018058,10,950,0.36,5,4,3,1,2
10053894,10,950,0.37,5,4,3,1,2
9930155,10,950,0.32,3,6,5,3,2
9713270,10,950,0.33,5,7,6,1,2
9687369,10,950,0.32,5,6,5,1,2
9879793,10,950,0.35,5,6,3,1,2
10046596,10,950,0.38,4,6,3,1,2
9982058,10,950,0.3,4,7,4,1,2
9951508,10,950,0.31,5,7,3,1,2
9990700,10,950,0.31,5,6,4,1,2
9820700,10,950,0.32,5,6,4,1,2
9713385,10,950,0.34,5,5,5,1,2
9946789,10,950,0.31,5,7,3,1,2
10062875,10,950,0.32,5,6,3,1,2
10067996,8,950,0.5,5,6,1,1,2
9675515,10,950,0.31,5,5,6,1,2
9854456,10,950,0.3,4,6,6,1,2
9943345,10,950,0.3,5,5,3,1,2
9249253,10,950,0.38,5,2,6,1,2
10073920,10,950,0.35,5,6,4,1,2
9874731,10,950,0.36,5,3,4,1,2
9638451,10,950,0.31,5,6,5,1,2
10084691,10,950,0.32,5,4,6,1,2
9654580,10,950,0.3,5,5,6,1,2
9815577,10,950,0.33,5,6,3,1,2
10083523,10,950,0.3,4,6,7,1,2
10081706,6,950,0.51,4,2,1,1,2
10081078,10,950,0.33,4,4,3,1,2
10054545,10,950,0.42,5,4,2,1,2
10046706,10,950,0.32,5,5,5,1,2
10046645,10,950,0.3,5,5,6,1,2
10082350,10,950,0.5,5,1,1,1,2
9851567,10,950,0.3,5,6,5,1,2
9861629,10,950,0.3,5,6,5,1,2
9967707,10,950,0.33,5,6,3,1,2
10079646,10,950,0.32,5,4,6,1,2
9951092,10,950,0.3,4,6,5,1,2
9968100,10,950,0.3,5,6,5,1,2
9864973,10,950,0.37,5,6,4,1,2
10028615,10,950,0.3,5,5,3,1,2
10079331,10,950,0.46,5,3,1,1,2
9930744,8,950,0.51,4,1,1,1,2
9556394,10,950,0.3,4,7,6,1,2
9929060,10,950,0.31,5,7,3,1,2
9967537,5,950,0.4,4,5,4,1,2
10021775,10,950,0.38,5,7,2,1,2
9929118,10,950,0.4,5,6,1,1,2
9747322,10,950,0.3,5,7,4,1,2
9930697,10,950,0.38,5,4,5,1,2
9999223,6,950,0.4,3,6,3,1,2
10065287,5,950,0.4,3,5,3,1,2
9979882,6,950,0.4,4,3,5,1,2
10089379,10,950,0.3,4,5,4,1,2
10087993,10,950,0.32,5,4,3,1,2
9829861,8,950,0.43,4,7,4,1,2
9971805,10,950,0.34,5,7,3,1,2
9841152,10,950,0.32,5,6,6,1,2
9841133,10,950,0.33,4,6,6,1,2
9841270,10,950,0.31,4,7,5,1,2
9909982,10,950,0.4,3,3,3,1,2
9977716,10,950,0.4,2,1,5,1,2
9654915,10,950,0.3,4,6,6,1,2
9605387,10,950,0.31,5,7,6,1,2
10051350,10,950,0.4,4,5,2,1,2
9678297,6,950,0.39,4,7,4,1,2
9921721,3,950,0.5,4,3,4,1,2
9793195,3,950,0.54,5,4,2,1,2
9683897,3,950,0.5,3,7,2,1,2
9963261,10,950,0.45,3,2,5,1,2
9844747,10,950,0.33,5,7,4,1,2
9615220,10,950,0.32,5,7,6,1,2
9610340,3,950,0.53,3,6,2,1,2
9459023,8,950,0.5,3,4,2,1,2
9405127,7,950,0.52,3,5,2,1,2
9241386,10,950,0.45,3,2,3,1,2
9241503,10,950,0.45,3,2,5,1,2
10017822,10,950,0.36,5,4,3,1,2
9998004,10,950,0.3,5,7,3,1,2
9963227,10,950,0.45,3,2,5,1,2
9990445,10,950,0.32,5,6,3,1,2
9823608,10,950,0.32,5,7,6,1,2
9946705,3,950,0.54,5,1,6,1,2
9848293,10,950,0.34,5,4,3,1,2
9989855,10,950,0.32,5,5,4,1,2
9726127,10,950,0.33,5,7,6,1,2
9943969,10,950,0.31,5,7,3,1,2
10002371,10,950,0.3,5,7,3,1,2
9997273,10,950,0.31,5,7,3,1,2
9997756,10,950,0.3,5,7,6,1,2
9945942,10,950,0.3,4,5,6,1,2
10067997,7,950,0.51,4,4,2,1,2
9951659,10,950,0.3,5,6,3,1,2
9951933,10,950,0.3,5,6,3,1,2
9945956,10,950,0.31,5,4,3,1,2
9918642,10,950,0.3,5,6,5,1,2
9835196,10,950,0.32,5,6,4,1,2
9963439,10,950,0.37,4,7,3,1,2
9861195,10,950,0.32,5,6,6,1,2
9925234,10,950,0.33,5,6,3,1,2
10085378,10,950,0.3,5,4,7,1,2
10077256,10,950,0.34,5,6,3,1,2
10084210,10,950,0.3,5,5,6,1,2
10073896,10,950,0.33,5,6,6,1,2
10080141,10,950,0.3,4,7,7,1,2
9982159,10,950,0.3,5,4,6,1,2
10085978,10,950,0.4,5,3,4,1,2
10086719,10,950,0.35,5,6,5,1,2
10086972,10,950,0.4,3,3,2,1,2
10086892,10,950,0.3,5,7,4,1,2
10080378,10,950,0.4,4,5,4,1,2
10080388,10,950,0.4,4,4,5,1,2
9809200,10,950,0.3,4,7,5,1,2
10070387,3,950,0.41,4,2,4,1,2
10089724,10,950,0.4,3,3,3,1,2
10021344,10,950,0.37,4,4,3,1,2
9969313,10,950,0.31,5,4,3,1,2
9965510,10,950,0.33,5,6,5,1,2
9801833,10,950,0.33,5,5,6,1,2
9847671,10,950,0.3,5,6,6,1,2
10048824,8,950,0.3,4,7,7,1,2
9841507,10,950,0.33,5,5,6,1,2
10030553,4,950,0.31,4,7,5,1,2
9972606,10,950,0.3,4,7,4,1,2
9990310,3,950,0.4,3,6,3,1,2
9919318,10,950,0.3,4,6,6,1,2
9900908,10,950,0.3,5,7,5,1,2
10016515,10,950,0.3,5,7,5,1,2
10030989,10,950,0.3,5,5,3,1,2
10089478,10,950,0.33,5,7,3,1,2
10089548,10,950,0.33,5,7,2,1,2
10091619,7,950,0.41,4,7,3,1,2
10091934,10,950,0.46,5,2,1,1,2
9966415,10,950,0.34,5,4,4,1,2
9878791,8,950,0.53,2,2,2,1,2
9877448,8,950,0.47,3,5,3,1,2
9983830,8,950,0.4,1,4,5,1,2
9903239,10,950,0.35,4,7,4,1,2
9860954,10,950,0.34,5,7,3,1,2
9960701,10,950,0.3,5,7,6,1,2
9923389,10,950,0.28,5,7,5,1,2
9948398,10,950,0.4,5,7,1,1,2
9977861,10,950,0.4,2,2,3,1,2
10014582,10,950,0.3,5,7,4,1,2
10014648,10,950,0.3,5,4,7,1,2
10051366,10,950,0.3,4,4,7,1,2
9675490,10,950,0.3,5,5,6,1,2
9802236,10,950,0.3,5,6,5,1,2
9665594,10,950,0.3,4,6,6,1,2
10021560,10,950,0.33,5,6,5,1,2
9801943,10,950,0.33,5,6,5,1,2
10056295,10,950,0.4,5,2,5,1,2
9892223,10,950,0.3,5,5,4,1,2
9904061,10,950,0.3,5,4,5,1,2
10062183,6,950,0.5,4,1,2,1,2
10036591,6,950,0.41,4,7,2,1,2
9247914,10,950,0.28,5,7,6,1,2
9619522,2,950,0.5,4,4,1,1,2
9459005,8,950,0.5,4,4,2,1,2
9697444,10,950,0.45,3,2,4,1,2
9869809,10,950,0.31,5,7,3,1,2
9870218,10,950,0.3,4,5,6,1,2
9989427,10,950,0.4,4,3,2,1,2
9989302,10,950,0.33,5,5,3,1,2
10063071,10,950,0.3,5,7,3,1,2
9928227,10,950,0.4,5,3,2,1,2
10062998,10,950,0.35,5,7,2,1,2
9969420,10,950,0.3,5,6,3,1,2
9965644,10,950,0.3,5,6,3,1,2
9950978,10,950,0.3,5,6,3,1,2
9958729,10,950,0.3,5,6,3,1,2
9952955,10,950,0.3,5,6,3,1,2
10069978,10,950,0.3,5,6,3,1,2
10073759,10,950,0.35,5,6,4,1,2
10073279,10,950,0.35,5,6,4,1,2
9926809,10,950,0.38,5,3,6,1,2
9918361,10,950,0.3,4,7,5,1,2
9746355,10,950,0.35,5,5,3,1,2
9697605,10,950,0.32,5,7,5,1,2
9696779,10,950,0.35,5,6,3,1,2
9928720,7,950,0.41,4,5,5,1,2
10075101,10,950,0.3,5,5,3,1,2
10085360,10,950,0.33,5,5,3,1,2
10077710,10,950,0.4,4,2,6,1,2
10078995,10,950,0.32,5,3,3,1,2
9907987,10,950,0.3,5,5,6,1,2
9983103,10,950,0.3,3,7,7,1,2
10049996,10,950,0.3,5,7,5,1,2
9928159,7,950,0.4,4,6,6,1,2
9931471,10,950,0.3,4,7,6,1,2
9956936,10,950,0.3,5,7,5,1,2
9815858,10,950,0.3,5,6,6,1,2
9716424,10,950,0.31,5,6,5,1,2
10048852,3,950,0.5,4,2,5,1,2
10063996,10,950,0.43,5,1,3,1,2
9845276,10,950,0.34,5,6,3,1,2
10080971,6,950,0.4,4,3,3,1,2
10067814,8,950,0.5,4,5,2,1,2
10028203,10,950,0.3,5,4,3,1,2
9899763,6,950,0.4,3,5,3,1,2
9708409,10,950,0.32,5,4,7,1,2
10011728,10,950,0.3,5,5,3,1,2
9821122,10,950,0.3,5,7,4,1,2
9924412,3,950,0.47,4,6,2,1,2
9848705,7,950,0.41,4,4,4,1,2
10018288,10,950,0.45,4,1,5,1,2
9753932,10,950,0.33,5,6,4,1,2
9823420,10,950,0.31,5,6,5,1,2
10029225,10,950,0.32,5,5,4,1,2
9844859,10,950,0.3,5,6,5,1,2
9979599,10,950,0.4,5,1,3,1,2
9958230,10,950,0.34,5,7,2,1,2
9881922,10,950,0.4,2,5,4,1,2
9944821,10,950,0.32,5,4,4,1,2
9998594,10,950,0.3,4,7,3,1,2
9735445,10,950,0.31,5,6,4,1,2
9878542,8,950,0.45,4,6,4,1,2
9830162,3,950,0.48,3,6,3,1,2
9983728,4,950,0.51,4,1,7,1,2
10014486,10,950,0.3,5,7,4,1,2
9989221,10,950,0.34,5,6,4,1,2
9805820,10,950,0.32,5,7,3,1,2
9588301,8,950,0.5,2,3,1,1,2
9885541,10,950,0.32,5,4,6,1,2
9251157,10,950,0.29,3,7,6,1,2
10046439,10,950,0.36,5,4,4,1,2
10046120,10,950,0.36,5,4,4,1,2
9972171,10,950,0.41,4,5,2,1,2
9246277,8,950,0.54,4,3,1,1,2
10018863,10,950,0.36,5,4,3,1,2
9942979,10,950,0.45,3,1,4,1,2
9913785,10,950,0.3,5,5,6,1,2
9951075,10,950,0.31,5,7,3,1,2
9874329,10,950,0.3,4,7,4,1,2
10061115,10,950,0.3,5,5,6,1,2
9908528,10,950,0.33,5,4,4,1,2
10034777,10,950,0.34,4,3,7,1,2
9605486,10,950,0.31,5,6,5,1,2
9943750,10,950,0.4,4,4,1,1,2
9945648,10,950,0.3,5,6,3,1,2
9957534,10,950,0.3,5,6,3,1,2
9900930,10,950,0.31,5,7,3,1,2
9901052,10,950,0.31,5,7,3,1,2
9900975,10,950,0.32,5,5,5,1,2
9958119,10,950,0.4,4,4,2,1,2
9835486,10,950,0.3,5,6,5,1,2
9740462,10,950,0.34,5,5,6,1,2
10069752,6,950,0.33,4,6,7,1,2
9927918,10,950,0.4,5,5,2,1,2
9857307,10,950,0.32,5,6,4,1,2
9964607,10,950,0.31,5,7,3,1,2
10046318,10,950,0.38,5,4,3,1,2
9832329,10,950,0.3,5,6,5,1,2
10069222,10,950,0.36,5,4,6,1,2
9635002,10,950,0.34,5,5,6,1,2
9918262,10,950,0.33,5,5,3,1,2
10082709,10,950,0.37,5,5,4,1,2
10084823,10,950,0.3,5,6,7,1,2
10086862,10,950,0.4,3,3,2,1,2
9870609,10,950,0.4,2,4,5,1,2
9998087,10,950,0.3,4,7,4,1,2
9820783,10,950,0.3,4,7,5,1,2
9931265,10,950,0.3,5,6,5,1,2
9956999,6,950,0.3,5,7,6,1,2
9972693,10,950,0.3,5,6,3,1,2
10002616,10,950,0.3,4,7,4,1,2
9897983,10,950,0.3,5,6,4,1,2
9926710,7,950,0.41,5,4,3,1,2
9951428,10,950,0.3,5,7,3,1,2
9951371,10,950,0.3,5,7,6,1,2
10011456,7,950,0.41,3,4,6,1,2
9972443,10,950,0.3,5,6,6,1,2
10065314,10,950,0.3,5,6,6,1,2
9982920,10,950,0.46,5,1,2,1,2
10070172,6,950,0.5,3,4,1,1,2
9931581,10,950,0.4,5,3,2,1,2
9958679,10,950,0.32,5,7,2,1,2
9750429,4,950,0.5,4,4,2,1,2
9880910,10,950,0.3,5,6,4,1,2
9992705,6,950,0.35,4,7,4,1,2
10080628,4,950,0.31,4,7,6,1,2
10065444,5,950,0.48,4,7,1,1,2
9979409,10,950,0.3,5,5,3,1,2
9949985,6,950,0.4,4,7,3,1,2
10091358,10,950,0.3,4,6,5,1,2
10078464,1,950,0.6,4,1,4,1,2
10078533,10,950,0.35,5,4,4,1,2
9569409,10,960,0.3,5,5,7,1,2
9921832,6,960,0.5,4,1,2,1,2
9677939,10,960,0.3,3,7,6,1,2
9966083,10,960,0.45,3,5,2,1,2
9680596,10,960,0.36,5,5,3,1,2
9675476,10,960,0.37,5,6,3,1,2
9679802,10,960,0.34,5,6,5,1,2
10053311,10,960,0.3,5,7,3,1,2
9905279,10,960,0.3,5,5,4,1,2
9977795,7,960,0.3,4,7,6,1,2
9963875,7,960,0.56,3,2,2,1,2
9832305,10,960,0.3,5,5,7,1,2
9855073,10,960,0.31,5,6,6,1,2
9792169,10,960,0.45,3,1,6,1,2
9564403,10,960,0.37,3,4,5,1,2
9930184,10,960,0.35,4,4,6,3,2
9900784,10,960,0.34,5,5,4,1,2
9908669,10,960,0.35,5,7,3,1,2
9997711,10,960,0.46,4,5,1,1,2
9913642,10,960,0.32,5,6,4,1,2
10001951,10,960,0.31,5,7,6,1,2
9641059,10,960,0.41,4,2,6,1,2
10067913,7,960,0.5,4,4,1,1,2
10062299,10,960,0.35,5,6,5,1,2
10069160,10,960,0.37,5,5,3,1,2
9990313,10,960,0.31,5,7,6,1,2
9817875,10,960,0.32,5,5,7,1,2
9952840,10,960,0.4,3,5,2,1,2
9944587,10,960,0.3,5,4,4,1,2
9959252,10,960,0.3,5,6,3,1,2
9928304,7,960,0.5,4,2,2,1,2
9455213,10,960,0.33,5,7,6,1,2
10002099,10,960,0.3,5,4,6,1,2
10084124,10,960,0.5,5,1,1,1,2
10082905,10,960,0.51,5,1,2,1,2
10085593,10,960,0.46,3,5,2,1,2
10081121,10,960,0.3,5,6,3,1,2
10079504,10,960,0.3,5,5,3,1,2
10082647,10,960,0.35,5,7,4,1,2
10041442,7,960,0.5,3,2,3,1,2
10054623,10,960,0.31,4,6,7,1,2
10054714,10,960,0.4,3,7,2,1,2
9702000,10,960,0.3,5,7,5,1,2
10022530,10,960,0.4,5,6,1,1,2
9901000,10,960,0.3,5,6,6,1,2
9899870,10,960,0.3,4,7,5,1,2
9921869,10,960,0.3,4,7,5,1,2
10065466,8,960,0.59,3,2,2,1,2
9967570,10,960,0.31,5,7,3,1,2
9975502,10,960,0.3,5,5,4,1,2
10079315,10,960,0.34,5,7,4,1,2
9971998,10,960,0.3,4,7,5,1,2
9897315,10,960,0.31,5,5,6,1,2
9753675,10,960,0.34,5,5,4,1,2
10073721,10,960,0.3,5,7,5,1,2
9972146,10,960,0.3,5,6,5,1,2
9944042,4,960,0.34,4,5,7,1,2
9943918,4,960,0.33,5,7,5,1,2
9874226,10,960,0.3,5,7,3,1,2
10084935,10,960,0.32,5,6,3,1,2
10091864,10,960,0.3,5,6,4,1,2
10090872,10,960,0.4,4,6,1,1,2
10091361,6,960,0.3,5,7,6,1,2
10091666,6,960,0.31,4,7,6,1,2
10090738,6,960,0.32,4,6,7,1,2
10091492,6,960,0.4,3,5,2,1,2
9955471,10,960,0.3,5,6,5,1,2
9867306,10,960,0.3,5,6,5,1,2
10003477,7,960,0.4,4,4,3,1,2
9907662,10,960,0.31,4,5,7,1,2
9907661,10,960,0.31,4,5,7,1,2
9569605,10,960,0.3,5,5,7,1,2
9902707,10,960,0.3,5,6,5,1,2
10014668,10,960,0.3,3,7,5,1,2
9613857,10,960,0.33,5,4,7,1,2
9614341,10,960,0.32,5,6,5,1,2
9615233,10,960,0.32,5,6,5,1,2
9626728,10,960,0.3,4,7,6,1,2
9789943,10,960,0.33,5,6,4,1,2
9675679,10,960,0.31,5,6,5,1,2
9679791,10,960,0.3,5,7,5,1,2
9933784,8,960,0.5,4,2,2,1,2
9974097,10,960,0.35,5,6,2,1,2
9720284,6,960,0.4,2,6,4,1,2
9678271,5,960,0.38,3,5,6,1,2
10046159,10,960,0.35,5,7,3,1,2
10027314,10,960,0.35,5,4,4,1,2
9243407,7,960,0.51,4,5,2,1,2
9242619,7,960,0.5,3,4,2,1,2
9641924,10,960,0.32,5,6,5,1,2
9951218,10,960,0.46,5,1,5,1,2
9927230,7,960,0.5,3,5,2,1,2
9991302,10,960,0.31,5,7,3,1,2
9945090,10,960,0.42,5,5,1,1,2
9818687,10,960,0.31,5,7,5,1,2
9588899,10,960,0.34,5,6,6,1,2
9687034,10,960,0.3,5,6,6,1,2
9879629,10,960,0.37,5,7,2,1,2
10062664,10,960,0.4,4,6,2,1,2
10066105,10,960,0.31,5,7,5,1,2
9957738,10,960,0.3,5,6,3,1,2
9952412,10,960,0.3,5,6,3,1,2
9956860,10,960,0.32,5,6,2,1,2
9607733,10,960,0.3,4,7,6,1,2
9739741,10,960,0.4,4,5,4,1,2
9944345,6,960,0.4,4,5,4,1,2
9964773,10,960,0.38,5,3,3,1,2
9732157,10,960,0.4,4,6,2,1,2
9897864,10,960,0.3,5,6,5,1,2
10084795,10,960,0.32,5,6,3,1,2
10073630,3,960,0.5,3,2,2,1,2
10046308,10,960,0.33,5,6,6,1,2
9713308,10,960,0.3,5,5,6,1,2
10082640,10,960,0.51,5,1,2,1,2
10081739,4,960,0.35,4,6,6,1,2
10082592,10,960,0.3,5,6,6,1,2
9840631,10,960,0.3,5,6,5,1,2
9925466,10,960,0.4,5,5,2,1,2
9997430,10,960,0.3,5,6,6,1,2
9964684,10,960,0.3,4,7,5,1,2
9973026,10,960,0.31,5,7,5,1,2
10052950,3,960,0.51,3,6,1,1,2
9931675,10,960,0.31,4,6,5,1,2
10028747,10,960,0.31,5,4,3,1,2
9929122,10,960,0.3,4,7,5,1,2
9951673,10,960,0.3,5,5,4,1,2
9900606,10,960,0.32,5,6,4,1,2
9931569,10,960,0.33,5,4,4,1,2
9929347,10,960,0.3,5,5,6,1,2
9918284,10,960,0.3,5,6,6,1,2
9840386,10,960,0.3,5,7,6,1,2
10079101,7,960,0.5,2,4,1,1,2
9787554,10,960,0.3,5,7,6,1,2
9952949,7,960,0.41,4,7,2,1,2
9825404,8,960,0.5,3,4,1,1,2
9923365,3,960,0.59,4,7,1,1,2
9974030,10,960,0.3,4,6,5,1,2
10024341,7,960,0.5,5,1,2,1,2
10087856,10,960,0.3,5,6,4,1,2
10087717,10,960,0.4,3,3,4,1,2
10090607,10,960,0.3,4,4,4,1,2
10091100,10,960,0.4,5,4,1,1,2
9938630,10,960,0.3,5,6,5,1,2
10045064,7,960,0.5,3,5,2,1,2
9966067,8,960,0.49,4,6,2,1,2
10039815,10,960,0.33,5,6,5,1,2
9961559,10,960,0.37,5,3,4,1,2
10014849,10,960,0.35,5,7,4,1,2
10051275,10,960,0.32,5,4,6,1,2
10051447,10,960,0.32,5,5,6,1,2
9898096,10,960,0.32,5,6,4,1,2
9672600,10,960,0.31,5,7,6,1,2
9944200,10,960,0.37,5,4,5,1,2
9925150,10,960,0.3,5,4,6,1,2
9998325,10,960,0.3,5,4,5,1,2
9984412,10,960,0.35,5,7,2,1,2
10063623,10,960,0.4,5,2,5,1,2
10040160,10,960,0.34,5,5,4,1,2
9726116,10,960,0.45,3,1,6,1,2
9688066,10,960,0.31,5,7,5,1,2
9820883,10,960,0.31,5,6,5,1,2
9735906,10,960,0.33,5,6,6,1,2
9927479,7,960,0.4,4,5,5,1,2
10027210,10,960,0.31,5,7,5,1,2
9913452,10,960,0.32,5,7,3,1,2
10018184,3,960,0.5,4,4,2,1,2
9936280,10,960,0.36,5,5,3,1,2
9943790,10,960,0.35,4,4,3,1,2
9965617,10,960,0.3,5,6,3,1,2
10073171,10,960,0.5,2,2,2,1,2
9964662,10,960,0.33,5,5,3,1,2
9928002,5,960,0.4,3,7,3,1,2
9899955,10,960,0.3,4,7,5,1,2
9897734,10,960,0.3,5,6,5,1,2
9746205,10,960,0.33,5,5,7,1,2
10075338,10,960,0.3,5,6,3,1,2
10074903,10,960,0.3,3,7,6,1,2
10085251,10,960,0.3,5,6,5,1,2
10077576,10,960,0.35,5,4,7,1,2
10084042,10,960,0.35,5,6,3,1,2
9874287,10,960,0.3,4,5,6,1,2
10084638,10,960,0.32,5,5,4,1,2
10081546,10,960,0.3,4,4,4,1,2
10084878,10,960,0.31,5,5,5,1,2
10083478,10,960,0.42,5,3,4,1,2
10087447,10,960,0.4,3,3,5,1,2
9603109,10,960,0.3,5,5,6,1,2
9786934,10,960,0.4,4,4,3,1,2
9735659,10,960,0.35,5,6,6,1,2
9900833,10,960,0.45,5,2,3,1,2
10089872,10,960,0.33,5,5,5,1,2
9812231,10,960,0.3,5,6,5,1,2
9919732,4,960,0.35,3,7,6,1,2
9905167,10,960,0.3,4,6,5,1,2
9701713,10,960,0.4,3,4,4,1,2
10069945,6,960,0.46,3,4,2,1,2
10088066,7,960,0.4,4,3,5,1,2
9933684,10,960,0.3,5,6,4,1,2
10027688,10,960,0.3,5,7,3,1,2
10029419,10,960,0.3,5,6,3,1,2
10022053,10,960,0.3,5,7,3,1,2
9924976,10,960,0.31,5,7,5,1,2
9979750,6,960,0.41,5,7,1,1,2
9934149,10,960,0.3,5,6,4,1,2
9897641,10,960,0.3,5,6,5,1,2
9913474,10,960,0.3,5,6,6,1,2
9908202,10,960,0.3,5,6,5,1,2
10090166,10,960,0.3,5,5,5,1,2
10065739,10,960,0.3,4,7,6,1,2
10003685,10,960,0.31,5,5,3,1,2
9952628,5,960,0.46,4,7,1,1,2
10087818,10,960,0.4,5,1,4,1,2
10065209,5,960,0.4,4,4,5,1,2
10052335,8,960,0.5,3,3,2,1,2
10089454,7,960,0.36,3,7,5,1,2
10089296,10,960,0.3,5,5,3,1,2
10091639,7,960,0.32,4,6,7,1,2
10091347,10,960,0.35,5,3,4,1,2
10091224,10,960,0.3,5,6,4,1,2
10090686,10,960,0.46,4,6,1,1,2
9847081,10,960,0.34,5,6,3,1,2
9841721,10,960,0.33,3,6,7,1,2
9838766,10,960,0.33,5,3,7,1,2
10020172,10,960,0.4,5,2,6,1,2
9978122,10,960,0.38,2,7,2,1,2
9977606,10,960,0.3,5,5,6,1,2
9977791,10,960,0.46,2,3,1,1,2
10015109,10,960,0.35,5,7,4,1,2
10014507,10,960,0.3,5,4,7,1,2
10048584,10,960,0.33,5,6,5,1,2
9789772,10,960,0.3,5,7,4,1,2
9812044,10,960,0.3,5,6,6,1,2
9801854,10,960,0.3,5,7,4,1,2
10021998,10,960,0.34,5,6,5,1,2
9973536,7,960,0.46,4,3,4,1,2
9948658,10,960,0.32,5,4,3,1,2
9249644,10,960,0.35,3,4,6,1,2
10046146,10,960,0.35,5,6,4,1,2
10028020,10,960,0.31,5,6,6,1,2
9963839,7,960,0.62,3,1,1,1,2
9792308,8,960,0.5,4,4,2,1,2
9406314,7,960,0.51,4,6,2,1,2
9936358,10,960,0.31,5,6,6,1,2
9793197,10,960,0.31,5,7,5,1,2
9972379,10,960,0.3,5,6,6,1,2
9907955,10,960,0.34,5,6,3,1,2
9952134,10,960,0.35,5,4,6,1,2
9823282,10,960,0.3,5,6,6,1,2
9683125,10,960,0.31,5,7,6,1,2
9692582,10,960,0.37,5,6,3,1,2
10002598,10,960,0.31,5,6,4,1,2
9820893,10,960,0.3,5,6,5,1,2
9254021,10,960,0.31,4,6,6,1,2
10063515,8,960,0.5,4,6,1,1,2
9953167,10,960,0.3,5,6,3,1,2
9945849,10,960,0.3,5,6,3,1,2
10073632,10,960,0.33,5,6,5,1,2
9861236,10,960,0.34,5,5,3,1,2
9552914,10,960,0.32,5,6,5,1,2
9898811,10,960,0.32,5,5,5,1,2
10076872,7,960,0.5,3,2,4,1,2
10085729,10,960,0.32,5,6,3,1,2
10002283,10,960,0.4,5,3,2,1,2
10084657,10,960,0.31,5,5,5,1,2
10082120,10,960,0.33,4,6,5,1,2
10088498,10,960,0.3,5,7,6,1,2
10088025,10,960,0.3,5,7,6,1,2
10088539,10,960,0.3,5,6,7,1,2
10080394,10,960,0.33,4,6,7,1,2
10022817,10,960,0.3,4,7,4,1,2
9792470,10,960,0.3,5,6,6,1,2
9981793,10,960,0.3,4,7,4,1,2
10085899,10,960,0.32,5,6,5,1,2
9918306,10,960,0.3,5,6,5,1,2
9867516,10,960,0.33,5,6,5,1,2
9753800,10,960,0.3,3,6,7,1,2
9952281,6,960,0.5,3,3,1,1,2
9789550,10,960,0.3,5,6,5,1,2
9844607,10,960,0.32,5,7,3,1,2
9973479,10,960,0.31,5,7,5,1,2
9973885,10,960,0.46,5,2,2,1,2
9898763,10,960,0.32,5,6,4,1,2
9953473,10,960,0.33,5,4,3,1,2
9797842,10,960,0.32,5,5,7,1,2
9679798,10,960,0.35,5,7,5,1,2
9801952,10,960,0.31,5,6,5,1,2
10065536,6,960,0.4,3,7,3,1,2
10003527,7,960,0.4,4,5,2,1,2
9944770,7,960,0.41,4,6,2,1,2
10072790,10,960,0.35,5,6,5,1,2
10091700,10,960,0.3,5,6,3,1,2
10091928,10,960,0.3,5,6,3,1,2
9854172,10,960,0.34,5,6,3,1,2
9834911,10,960,0.34,5,4,4,1,2
10045132,7,960,0.51,4,5,2,1,2
10045176,7,960,0.5,3,5,2,1,2
9956657,5,960,0.33,4,7,6,1,2
9925319,7,960,0.4,4,7,5,1,2
9926582,7,960,0.41,5,6,3,1,2
9281611,10,960,0.33,5,4,6,1,2
9569608,10,960,0.33,5,4,6,1,2
9787069,10,960,0.3,5,5,7,1,2
9750324,10,960,0.3,5,5,7,1,2
10035646,10,960,0.34,5,5,5,1,2
10029466,10,960,0.32,5,3,5,1,2
9536514,10,960,0.33,5,5,6,1,2
10015131,10,960,0.33,5,7,6,1,2
10051367,10,960,0.4,5,7,1,1,2
9623943,10,960,0.33,5,5,6,1,2
9605735,10,960,0.32,5,6,5,1,2
9958791,7,960,0.41,4,3,4,1,2
9588191,3,960,0.41,2,5,5,1,2
9678183,6,960,0.37,2,5,6,1,2
9746790,6,960,0.4,4,7,4,1,2
9248605,3,960,0.49,4,4,1,1,2
10027799,10,960,0.32,5,5,6,1,2
